PROVINCE,SECTOR,YEAR_MONTH,YEAR,TRADE_PARTNER,EXPORT,IMPORT,NET_TRADE
Prince Edward Island,Motor vehicles and parts,2014-05-01,2014,United States,409000.0,3000.0,406000.0
Prince Edward Island,Motor vehicles and parts,2014-06-01,2014,United States,706000.0,4000.0,702000.0
Prince Edward Island,Motor vehicles and parts,2014-07-01,2014,United States,418000.0,4000.0,414000.0
Prince Edward Island,Motor vehicles and parts,2014-08-01,2014,United States,262000.0,14000.0,248000.0
Prince Edward Island,Motor vehicles and parts,2014-09-01,2014,United States,281000.0,2000.0,279000.0
Prince Edward Island,Motor vehicles and parts,2014-10-01,2014,United States,88000.0,6000.0,82000.0
Prince Edward Island,Motor vehicles and parts,2014-11-01,2014,United States,546000.0,0.0,546000.0
Prince Edward Island,Motor vehicles and parts,2014-12-01,2014,United States,493000.0,0.0,493000.0
Prince Edward Island,Motor vehicles and parts,2015-01-01,2015,United States,95000.0,10000.0,85000.0
Prince Edward Island,Motor vehicles and parts,2015-02-01,2015,United States,120000.0,0.0,120000.0
Prince Edward Island,Motor vehicles and parts,2015-03-01,2015,United States,319000.0,12000.0,307000.0
Prince Edward Island,Motor vehicles and parts,2015-04-01,2015,United States,319000.0,0.0,319000.0
Prince Edward Island,Motor vehicles and parts,2015-05-01,2015,United States,435000.0,2000.0,433000.0
Prince Edward Island,Motor vehicles and parts,2015-06-01,2015,United States,123000.0,0.0,123000.0
Prince Edward Island,Motor vehicles and parts,2015-07-01,2015,United States,136000.0,0.0,136000.0
Prince Edward Island,Motor vehicles and parts,2015-08-01,2015,United States,324000.0,0.0,324000.0
Prince Edward Island,Motor vehicles and parts,2015-09-01,2015,United States,107000.0,0.0,107000.0
Prince Edward Island,Motor vehicles and parts,2015-10-01,2015,United States,162000.0,0.0,162000.0
Prince Edward Island,Motor vehicles and parts,2015-11-01,2015,United States,713000.0,0.0,713000.0
Prince Edward Island,Motor vehicles and parts,2015-12-01,2015,United States,546000.0,0.0,546000.0
Prince Edward Island,Motor vehicles and parts,2016-01-01,2016,United States,132000.0,0.0,132000.0
Prince Edward Island,Motor vehicles and parts,2016-02-01,2016,United States,921000.0,0.0,921000.0
Prince Edward Island,Motor vehicles and parts,2016-03-01,2016,United States,786000.0,0.0,786000.0
Prince Edward Island,Motor vehicles and parts,2016-04-01,2016,United States,1250000.0,0.0,1250000.0
Prince Edward Island,Motor vehicles and parts,2016-05-01,2016,United States,636000.0,4000.0,632000.0
Prince Edward Island,Motor vehicles and parts,2016-06-01,2016,United States,604000.0,3000.0,601000.0
Prince Edward Island,Motor vehicles and parts,2016-07-01,2016,United States,842000.0,0.0,842000.0
Prince Edward Island,Motor vehicles and parts,2016-08-01,2016,United States,1002000.0,1000.0,1001000.0
Prince Edward Island,Motor vehicles and parts,2016-09-01,2016,United States,587000.0,12000.0,575000.0
Prince Edward Island,Motor vehicles and parts,2016-10-01,2016,United States,134000.0,0.0,134000.0
Prince Edward Island,Motor vehicles and parts,2016-11-01,2016,United States,300000.0,0.0,300000.0
Prince Edward Island,Motor vehicles and parts,2016-12-01,2016,United States,384000.0,0.0,384000.0
Prince Edward Island,Motor vehicles and parts,2017-01-01,2017,United States,354000.0,0.0,354000.0
Prince Edward Island,Motor vehicles and parts,2017-02-01,2017,United States,837000.0,0.0,837000.0
Prince Edward Island,Motor vehicles and parts,2017-03-01,2017,United States,1253000.0,0.0,1253000.0
Prince Edward Island,Motor vehicles and parts,2017-04-01,2017,United States,1120000.0,0.0,1120000.0
Prince Edward Island,Motor vehicles and parts,2017-05-01,2017,United States,1479000.0,1000.0,1478000.0
Prince Edward Island,Motor vehicles and parts,2017-06-01,2017,United States,836000.0,0.0,836000.0
Prince Edward Island,Motor vehicles and parts,2017-07-01,2017,United States,674000.0,0.0,674000.0
Prince Edward Island,Motor vehicles and parts,2017-08-01,2017,United States,936000.0,0.0,936000.0
Prince Edward Island,Motor vehicles and parts,2017-09-01,2017,United States,507000.0,0.0,507000.0
Prince Edward Island,Motor vehicles and parts,2017-10-01,2017,United States,388000.0,0.0,388000.0
Prince Edward Island,Motor vehicles and parts,2017-11-01,2017,United States,916000.0,0.0,916000.0
Prince Edward Island,Motor vehicles and parts,2017-12-01,2017,United States,347000.0,0.0,347000.0
Prince Edward Island,Motor vehicles and parts,2018-01-01,2018,United States,446000.0,0.0,446000.0
Prince Edward Island,Motor vehicles and parts,2018-02-01,2018,United States,217000.0,0.0,217000.0
Prince Edward Island,Motor vehicles and parts,2018-03-01,2018,United States,377000.0,0.0,377000.0
Prince Edward Island,Motor vehicles and parts,2018-04-01,2018,United States,1036000.0,0.0,1036000.0
Prince Edward Island,Motor vehicles and parts,2018-05-01,2018,United States,975000.0,0.0,975000.0
Prince Edward Island,Motor vehicles and parts,2018-06-01,2018,United States,705000.0,0.0,705000.0
Prince Edward Island,Motor vehicles and parts,2018-07-01,2018,United States,545000.0,0.0,545000.0
Prince Edward Island,Motor vehicles and parts,2018-08-01,2018,United States,1359000.0,0.0,1359000.0
Prince Edward Island,Motor vehicles and parts,2018-09-01,2018,United States,321000.0,0.0,321000.0
Prince Edward Island,Motor vehicles and parts,2018-10-01,2018,United States,419000.0,0.0,419000.0
Prince Edward Island,Motor vehicles and parts,2018-11-01,2018,United States,575000.0,0.0,575000.0
Prince Edward Island,Motor vehicles and parts,2018-12-01,2018,United States,1989000.0,0.0,1989000.0
Prince Edward Island,Motor vehicles and parts,2019-01-01,2019,United States,683000.0,0.0,683000.0
Prince Edward Island,Motor vehicles and parts,2019-02-01,2019,United States,564000.0,0.0,564000.0
Prince Edward Island,Motor vehicles and parts,2019-03-01,2019,United States,1990000.0,0.0,1990000.0
Prince Edward Island,Motor vehicles and parts,2019-04-01,2019,United States,1246000.0,0.0,1246000.0
Prince Edward Island,Motor vehicles and parts,2019-05-01,2019,United States,1205000.0,0.0,1205000.0
Prince Edward Island,Motor vehicles and parts,2019-06-01,2019,United States,949000.0,0.0,949000.0
Prince Edward Island,Motor vehicles and parts,2019-07-01,2019,United States,1113000.0,0.0,1113000.0
Prince Edward Island,Motor vehicles and parts,2019-08-01,2019,United States,904000.0,6000.0,898000.0
Prince Edward Island,Motor vehicles and parts,2019-09-01,2019,United States,323000.0,0.0,323000.0
Prince Edward Island,Motor vehicles and parts,2019-10-01,2019,United States,500000.0,0.0,500000.0
Prince Edward Island,Motor vehicles and parts,2019-11-01,2019,United States,194000.0,0.0,194000.0
Prince Edward Island,Motor vehicles and parts,2019-12-01,2019,United States,401000.0,0.0,401000.0
Prince Edward Island,Motor vehicles and parts,2020-01-01,2020,United States,1192000.0,0.0,1192000.0
Prince Edward Island,Motor vehicles and parts,2020-02-01,2020,United States,1353000.0,0.0,1353000.0
Prince Edward Island,Motor vehicles and parts,2020-03-01,2020,United States,1189000.0,0.0,1189000.0
Prince Edward Island,Motor vehicles and parts,2020-04-01,2020,United States,1482000.0,0.0,1482000.0
Prince Edward Island,Motor vehicles and parts,2020-05-01,2020,United States,1352000.0,0.0,1352000.0
Prince Edward Island,Motor vehicles and parts,2020-06-01,2020,United States,1028000.0,0.0,1028000.0
Prince Edward Island,Motor vehicles and parts,2020-07-01,2020,United States,997000.0,0.0,997000.0
Prince Edward Island,Motor vehicles and parts,2020-08-01,2020,United States,1055000.0,0.0,1055000.0
Prince Edward Island,Motor vehicles and parts,2020-09-01,2020,United States,359000.0,0.0,359000.0
Prince Edward Island,Motor vehicles and parts,2020-10-01,2020,United States,762000.0,0.0,762000.0
Prince Edward Island,Motor vehicles and parts,2020-11-01,2020,United States,1153000.0,0.0,1153000.0
Prince Edward Island,Motor vehicles and parts,2020-12-01,2020,United States,668000.0,0.0,668000.0
Prince Edward Island,Motor vehicles and parts,2021-01-01,2021,United States,845000.0,0.0,845000.0
Prince Edward Island,Motor vehicles and parts,2021-02-01,2021,United States,181000.0,0.0,181000.0
Prince Edward Island,Motor vehicles and parts,2021-03-01,2021,United States,394000.0,0.0,394000.0
Prince Edward Island,Motor vehicles and parts,2021-04-01,2021,United States,601000.0,9000.0,592000.0
Prince Edward Island,Motor vehicles and parts,2021-05-01,2021,United States,872000.0,0.0,872000.0
Prince Edward Island,Motor vehicles and parts,2021-06-01,2021,United States,638000.0,0.0,638000.0
Prince Edward Island,Motor vehicles and parts,2021-07-01,2021,United States,390000.0,0.0,390000.0
Prince Edward Island,Motor vehicles and parts,2021-08-01,2021,United States,925000.0,0.0,925000.0
Prince Edward Island,Motor vehicles and parts,2021-09-01,2021,United States,318000.0,0.0,318000.0
Prince Edward Island,Motor vehicles and parts,2021-10-01,2021,United States,1171000.0,0.0,1171000.0
Prince Edward Island,Motor vehicles and parts,2021-11-01,2021,United States,972000.0,0.0,972000.0
Prince Edward Island,Motor vehicles and parts,2021-12-01,2021,United States,831000.0,0.0,831000.0
Prince Edward Island,Motor vehicles and parts,2022-01-01,2022,United States,1223000.0,0.0,1223000.0
Prince Edward Island,Motor vehicles and parts,2022-02-01,2022,United States,1230000.0,0.0,1230000.0
Prince Edward Island,Motor vehicles and parts,2022-03-01,2022,United States,1487000.0,0.0,1487000.0
Prince Edward Island,Motor vehicles and parts,2022-04-01,2022,United States,1129000.0,3000.0,1126000.0
Prince Edward Island,Motor vehicles and parts,2022-05-01,2022,United States,2115000.0,5000.0,2110000.0
Prince Edward Island,Motor vehicles and parts,2022-06-01,2022,United States,697000.0,0.0,697000.0
Prince Edward Island,Motor vehicles and parts,2022-07-01,2022,United States,722000.0,0.0,722000.0
Prince Edward Island,Motor vehicles and parts,2022-08-01,2022,United States,1670000.0,0.0,1670000.0
Prince Edward Island,Motor vehicles and parts,2022-09-01,2022,United States,1006000.0,0.0,1006000.0
Prince Edward Island,Motor vehicles and parts,2022-10-01,2022,United States,1050000.0,0.0,1050000.0
Prince Edward Island,Motor vehicles and parts,2022-11-01,2022,United States,1740000.0,4000.0,1736000.0
Prince Edward Island,Motor vehicles and parts,2022-12-01,2022,United States,1258000.0,0.0,1258000.0
Prince Edward Island,Motor vehicles and parts,2023-01-01,2023,United States,2172000.0,0.0,2172000.0
Prince Edward Island,Motor vehicles and parts,2023-02-01,2023,United States,2049000.0,0.0,2049000.0
Prince Edward Island,Motor vehicles and parts,2023-03-01,2023,United States,1731000.0,5000.0,1726000.0
Prince Edward Island,Motor vehicles and parts,2023-04-01,2023,United States,949000.0,0.0,949000.0
Prince Edward Island,Motor vehicles and parts,2023-05-01,2023,United States,1363000.0,3000.0,1360000.0
Prince Edward Island,Motor vehicles and parts,2023-06-01,2023,United States,1449000.0,0.0,1449000.0
Prince Edward Island,Motor vehicles and parts,2023-07-01,2023,United States,1455000.0,7000.0,1448000.0
Prince Edward Island,Motor vehicles and parts,2023-08-01,2023,United States,2302000.0,6000.0,2296000.0
Prince Edward Island,Motor vehicles and parts,2023-09-01,2023,United States,1182000.0,0.0,1182000.0
Prince Edward Island,Motor vehicles and parts,2023-10-01,2023,United States,2140000.0,0.0,2140000.0
Prince Edward Island,Motor vehicles and parts,2023-11-01,2023,United States,790000.0,0.0,790000.0
Prince Edward Island,Motor vehicles and parts,2023-12-01,2023,United States,890000.0,0.0,890000.0
Prince Edward Island,Motor vehicles and parts,2024-01-01,2024,United States,1918000.0,0.0,1918000.0
Prince Edward Island,Motor vehicles and parts,2024-02-01,2024,United States,974000.0,0.0,974000.0
Prince Edward Island,Motor vehicles and parts,2024-03-01,2024,United States,1407000.0,0.0,1407000.0
Prince Edward Island,Motor vehicles and parts,2024-04-01,2024,United States,1362000.0,17000.0,1345000.0
Prince Edward Island,Motor vehicles and parts,2024-05-01,2024,United States,1490000.0,0.0,1490000.0
Prince Edward Island,Motor vehicles and parts,2024-06-01,2024,United States,2069000.0,30000.0,2039000.0
Prince Edward Island,Motor vehicles and parts,2024-07-01,2024,United States,1050000.0,0.0,1050000.0
Prince Edward Island,Motor vehicles and parts,2024-08-01,2024,United States,1253000.0,0.0,1253000.0
Prince Edward Island,Motor vehicles and parts,2024-09-01,2024,United States,610000.0,0.0,610000.0
Prince Edward Island,Motor vehicles and parts,2024-10-01,2024,United States,1236000.0,0.0,1236000.0
Prince Edward Island,Motor vehicles and parts,2024-11-01,2024,United States,761000.0,13000.0,748000.0
Prince Edward Island,Motor vehicles and parts,2024-12-01,2024,United States,1104000.0,0.0,1104000.0
Prince Edward Island,Special transactions trade,2014-01-01,2014,United States,4276000.0,23000.0,4253000.0
Prince Edward Island,Special transactions trade,2014-02-01,2014,United States,6205000.0,7000.0,6198000.0
Prince Edward Island,Special transactions trade,2014-03-01,2014,United States,6279000.0,22000.0,6257000.0
Prince Edward Island,Special transactions trade,2014-04-01,2014,United States,10565000.0,5000.0,10560000.0
Prince Edward Island,Special transactions trade,2014-05-01,2014,United States,5841000.0,6000.0,5835000.0
Prince Edward Island,Special transactions trade,2014-06-01,2014,United States,6668000.0,18000.0,6650000.0
Prince Edward Island,Special transactions trade,2014-07-01,2014,United States,4859000.0,0.0,4859000.0
Prince Edward Island,Special transactions trade,2014-08-01,2014,United States,4817000.0,35000.0,4782000.0
Prince Edward Island,Special transactions trade,2014-09-01,2014,United States,8944000.0,37000.0,8907000.0
Prince Edward Island,Special transactions trade,2014-10-01,2014,United States,4213000.0,41000.0,4172000.0
Prince Edward Island,Special transactions trade,2014-11-01,2014,United States,7870000.0,67000.0,7803000.0
Prince Edward Island,Special transactions trade,2014-12-01,2014,United States,9319000.0,46000.0,9273000.0
Prince Edward Island,Special transactions trade,2015-01-01,2015,United States,6724000.0,13000.0,6711000.0
Prince Edward Island,Special transactions trade,2015-02-01,2015,United States,4429000.0,1000.0,4428000.0
Prince Edward Island,Special transactions trade,2015-03-01,2015,United States,7552000.0,36000.0,7516000.0
Prince Edward Island,Special transactions trade,2015-04-01,2015,United States,7108000.0,0.0,7108000.0
Prince Edward Island,Special transactions trade,2015-05-01,2015,United States,6271000.0,86000.0,6185000.0
Prince Edward Island,Special transactions trade,2015-06-01,2015,United States,6212000.0,25000.0,6187000.0
Prince Edward Island,Special transactions trade,2015-07-01,2015,United States,8027000.0,17000.0,8010000.0
Prince Edward Island,Special transactions trade,2015-08-01,2015,United States,7203000.0,84000.0,7119000.0
Prince Edward Island,Special transactions trade,2015-09-01,2015,United States,10708000.0,3000.0,10705000.0
Prince Edward Island,Special transactions trade,2015-10-01,2015,United States,4938000.0,0.0,4938000.0
Prince Edward Island,Special transactions trade,2015-11-01,2015,United States,6706000.0,168000.0,6538000.0
Prince Edward Island,Special transactions trade,2015-12-01,2015,United States,10595000.0,54000.0,10541000.0
Prince Edward Island,Special transactions trade,2016-01-01,2016,United States,10026000.0,29000.0,9997000.0
Prince Edward Island,Special transactions trade,2016-02-01,2016,United States,10499000.0,115000.0,10384000.0
Prince Edward Island,Special transactions trade,2016-03-01,2016,United States,5695000.0,45000.0,5650000.0
Prince Edward Island,Special transactions trade,2016-04-01,2016,United States,11881000.0,19000.0,11862000.0
Prince Edward Island,Special transactions trade,2016-05-01,2016,United States,7114000.0,96000.0,7018000.0
Prince Edward Island,Special transactions trade,2016-06-01,2016,United States,8620000.0,61000.0,8559000.0
Prince Edward Island,Special transactions trade,2016-07-01,2016,United States,10045000.0,52000.0,9993000.0
Prince Edward Island,Special transactions trade,2016-08-01,2016,United States,7417000.0,85000.0,7332000.0
Prince Edward Island,Special transactions trade,2016-09-01,2016,United States,4331000.0,17000.0,4314000.0
Prince Edward Island,Special transactions trade,2016-10-01,2016,United States,3343000.0,90000.0,3253000.0
Prince Edward Island,Special transactions trade,2016-11-01,2016,United States,4619000.0,17000.0,4602000.0
Prince Edward Island,Special transactions trade,2016-12-01,2016,United States,1183000.0,19000.0,1164000.0
Prince Edward Island,Special transactions trade,2017-01-01,2017,United States,3671000.0,51000.0,3620000.0
Prince Edward Island,Special transactions trade,2017-02-01,2017,United States,2205000.0,21000.0,2184000.0
Prince Edward Island,Special transactions trade,2017-03-01,2017,United States,4059000.0,39000.0,4020000.0
Prince Edward Island,Special transactions trade,2017-04-01,2017,United States,3721000.0,0.0,3721000.0
Prince Edward Island,Special transactions trade,2017-05-01,2017,United States,4599000.0,13000.0,4586000.0
Prince Edward Island,Special transactions trade,2017-06-01,2017,United States,2958000.0,0.0,2958000.0
Prince Edward Island,Special transactions trade,2017-07-01,2017,United States,3956000.0,0.0,3956000.0
Prince Edward Island,Special transactions trade,2017-08-01,2017,United States,2726000.0,14000.0,2712000.0
Prince Edward Island,Special transactions trade,2017-09-01,2017,United States,3150000.0,6000.0,3144000.0
Prince Edward Island,Special transactions trade,2017-10-01,2017,United States,2506000.0,1000.0,2505000.0
Prince Edward Island,Special transactions trade,2017-11-01,2017,United States,2863000.0,19000.0,2844000.0
Prince Edward Island,Special transactions trade,2017-12-01,2017,United States,2986000.0,47000.0,2939000.0
Prince Edward Island,Special transactions trade,2018-01-01,2018,United States,967000.0,4000.0,963000.0
Prince Edward Island,Special transactions trade,2018-02-01,2018,United States,3747000.0,2000.0,3745000.0
Prince Edward Island,Special transactions trade,2018-03-01,2018,United States,5663000.0,5000.0,5658000.0
Prince Edward Island,Special transactions trade,2018-04-01,2018,United States,3514000.0,14000.0,3500000.0
Prince Edward Island,Special transactions trade,2018-05-01,2018,United States,3534000.0,1000.0,3533000.0
Prince Edward Island,Special transactions trade,2018-06-01,2018,United States,3578000.0,0.0,3578000.0
Prince Edward Island,Special transactions trade,2018-07-01,2018,United States,974000.0,1000.0,973000.0
Prince Edward Island,Special transactions trade,2018-08-01,2018,United States,1621000.0,0.0,1621000.0
Prince Edward Island,Special transactions trade,2018-09-01,2018,United States,814000.0,6000.0,808000.0
Prince Edward Island,Special transactions trade,2018-10-01,2018,United States,1314000.0,81000.0,1233000.0
Prince Edward Island,Special transactions trade,2018-11-01,2018,United States,1037000.0,73000.0,964000.0
Prince Edward Island,Special transactions trade,2018-12-01,2018,United States,2275000.0,2000.0,2273000.0
Prince Edward Island,Special transactions trade,2019-01-01,2019,United States,3106000.0,7000.0,3099000.0
Prince Edward Island,Special transactions trade,2019-02-01,2019,United States,4282000.0,1000.0,4281000.0
Prince Edward Island,Special transactions trade,2019-03-01,2019,United States,2592000.0,2000.0,2590000.0
Prince Edward Island,Special transactions trade,2019-04-01,2019,United States,1282000.0,6000.0,1276000.0
Prince Edward Island,Special transactions trade,2019-05-01,2019,United States,16118000.0,11000.0,16107000.0
Prince Edward Island,Special transactions trade,2019-06-01,2019,United States,15570000.0,9000.0,15561000.0
Prince Edward Island,Special transactions trade,2019-07-01,2019,United States,11420000.0,7000.0,11413000.0
Prince Edward Island,Special transactions trade,2019-08-01,2019,United States,11495000.0,22000.0,11473000.0
Prince Edward Island,Special transactions trade,2019-09-01,2019,United States,11538000.0,1000.0,11537000.0
Prince Edward Island,Special transactions trade,2019-10-01,2019,United States,12965000.0,3000.0,12962000.0
Prince Edward Island,Special transactions trade,2019-11-01,2019,United States,14016000.0,4000.0,14012000.0
Prince Edward Island,Special transactions trade,2019-12-01,2019,United States,11316000.0,0.0,11316000.0
Prince Edward Island,Special transactions trade,2020-01-01,2020,United States,9727000.0,14000.0,9713000.0
Prince Edward Island,Special transactions trade,2020-02-01,2020,United States,11168000.0,7000.0,11161000.0
Prince Edward Island,Special transactions trade,2020-03-01,2020,United States,15549000.0,2000.0,15547000.0
Prince Edward Island,Special transactions trade,2020-04-01,2020,United States,7452000.0,20000.0,7432000.0
Prince Edward Island,Special transactions trade,2020-05-01,2020,United States,21200000.0,57000.0,21143000.0
Prince Edward Island,Special transactions trade,2020-06-01,2020,United States,12596000.0,2000.0,12594000.0
Prince Edward Island,Special transactions trade,2020-07-01,2020,United States,8099000.0,1000.0,8098000.0
Prince Edward Island,Special transactions trade,2020-08-01,2020,United States,9159000.0,2000.0,9157000.0
Prince Edward Island,Special transactions trade,2020-09-01,2020,United States,10007000.0,4000.0,10003000.0
Prince Edward Island,Special transactions trade,2020-10-01,2020,United States,13788000.0,26000.0,13762000.0
Prince Edward Island,Special transactions trade,2020-11-01,2020,United States,13703000.0,1000.0,13702000.0
Prince Edward Island,Special transactions trade,2020-12-01,2020,United States,15334000.0,0.0,15334000.0
Prince Edward Island,Special transactions trade,2021-01-01,2021,United States,12815000.0,2000.0,12813000.0
Prince Edward Island,Special transactions trade,2021-02-01,2021,United States,9528000.0,69000.0,9459000.0
Prince Edward Island,Special transactions trade,2021-03-01,2021,United States,6372000.0,1000.0,6371000.0
Prince Edward Island,Special transactions trade,2021-04-01,2021,United States,10164000.0,2000.0,10162000.0
Prince Edward Island,Special transactions trade,2021-05-01,2021,United States,7367000.0,7000.0,7360000.0
Prince Edward Island,Special transactions trade,2021-06-01,2021,United States,13928000.0,0.0,13928000.0
Prince Edward Island,Special transactions trade,2021-07-01,2021,United States,16160000.0,1000.0,16159000.0
Prince Edward Island,Special transactions trade,2021-08-01,2021,United States,14837000.0,0.0,14837000.0
Prince Edward Island,Special transactions trade,2021-09-01,2021,United States,11110000.0,2000.0,11108000.0
Prince Edward Island,Special transactions trade,2021-10-01,2021,United States,10125000.0,11000.0,10114000.0
Prince Edward Island,Special transactions trade,2021-11-01,2021,United States,11286000.0,55000.0,11231000.0
Prince Edward Island,Special transactions trade,2021-12-01,2021,United States,11326000.0,0.0,11326000.0
Prince Edward Island,Special transactions trade,2022-01-01,2022,United States,5271000.0,0.0,5271000.0
Prince Edward Island,Special transactions trade,2022-02-01,2022,United States,8463000.0,0.0,8463000.0
Prince Edward Island,Special transactions trade,2022-03-01,2022,United States,15219000.0,0.0,15219000.0
Prince Edward Island,Special transactions trade,2022-04-01,2022,United States,14839000.0,5000.0,14834000.0
Prince Edward Island,Special transactions trade,2022-05-01,2022,United States,7730000.0,3000.0,7727000.0
Prince Edward Island,Special transactions trade,2022-06-01,2022,United States,13918000.0,2000.0,13916000.0
Prince Edward Island,Special transactions trade,2022-07-01,2022,United States,10579000.0,8000.0,10571000.0
Prince Edward Island,Special transactions trade,2022-08-01,2022,United States,12295000.0,0.0,12295000.0
Prince Edward Island,Special transactions trade,2022-09-01,2022,United States,10832000.0,0.0,10832000.0
Prince Edward Island,Special transactions trade,2022-10-01,2022,United States,13142000.0,0.0,13142000.0
Prince Edward Island,Special transactions trade,2022-11-01,2022,United States,14270000.0,0.0,14270000.0
Prince Edward Island,Special transactions trade,2022-12-01,2022,United States,12307000.0,1000.0,12306000.0
Prince Edward Island,Special transactions trade,2023-01-01,2023,United States,9646000.0,0.0,9646000.0
Prince Edward Island,Special transactions trade,2023-02-01,2023,United States,9621000.0,1000.0,9620000.0
Prince Edward Island,Special transactions trade,2023-03-01,2023,United States,10197000.0,2000.0,10195000.0
Prince Edward Island,Special transactions trade,2023-04-01,2023,United States,14941000.0,0.0,14941000.0
Prince Edward Island,Special transactions trade,2023-05-01,2023,United States,18160000.0,5000.0,18155000.0
Prince Edward Island,Special transactions trade,2023-06-01,2023,United States,13923000.0,0.0,13923000.0
Prince Edward Island,Special transactions trade,2023-07-01,2023,United States,9685000.0,0.0,9685000.0
Prince Edward Island,Special transactions trade,2023-08-01,2023,United States,13045000.0,1000.0,13044000.0
Prince Edward Island,Special transactions trade,2023-09-01,2023,United States,16655000.0,1000.0,16654000.0
Prince Edward Island,Special transactions trade,2023-10-01,2023,United States,10833000.0,0.0,10833000.0
Prince Edward Island,Special transactions trade,2023-11-01,2023,United States,24123000.0,1000.0,24122000.0
Prince Edward Island,Special transactions trade,2023-12-01,2023,United States,19584000.0,3000.0,19581000.0
Prince Edward Island,Special transactions trade,2024-01-01,2024,United States,18195000.0,0.0,18195000.0
Prince Edward Island,Special transactions trade,2024-02-01,2024,United States,14677000.0,0.0,14677000.0
Prince Edward Island,Special transactions trade,2024-03-01,2024,United States,20688000.0,3000.0,20685000.0
Prince Edward Island,Special transactions trade,2024-04-01,2024,United States,20291000.0,1000.0,20290000.0
Prince Edward Island,Special transactions trade,2024-05-01,2024,United States,18014000.0,1000.0,18013000.0
Prince Edward Island,Special transactions trade,2024-06-01,2024,United States,18905000.0,0.0,18905000.0
Prince Edward Island,Special transactions trade,2024-07-01,2024,United States,20640000.0,1000.0,20639000.0
Prince Edward Island,Special transactions trade,2024-08-01,2024,United States,25911000.0,1000.0,25910000.0
Prince Edward Island,Special transactions trade,2024-09-01,2024,United States,15200000.0,3000.0,15197000.0
Prince Edward Island,Special transactions trade,2024-10-01,2024,United States,22703000.0,0.0,22703000.0
Prince Edward Island,Special transactions trade,2024-11-01,2024,United States,20998000.0,8000.0,20990000.0
Prince Edward Island,Special transactions trade,2024-12-01,2024,United States,21741000.0,0.0,21741000.0
Québec,Aircraft and other transportation equipment and parts,2014-01-01,2014,United States,392758000.0,220587000.0,172171000.0
Québec,Aircraft and other transportation equipment and parts,2014-02-01,2014,United States,416898000.0,396028000.0,20870000.0
Québec,Aircraft and other transportation equipment and parts,2014-03-01,2014,United States,853165000.0,212941000.0,640224000.0
Québec,Aircraft and other transportation equipment and parts,2014-04-01,2014,United States,467266000.0,269059000.0,198207000.0
Québec,Aircraft and other transportation equipment and parts,2014-05-01,2014,United States,562571000.0,190197000.0,372374000.0
Québec,Aircraft and other transportation equipment and parts,2014-06-01,2014,United States,811526000.0,254380000.0,557146000.0
Québec,Aircraft and other transportation equipment and parts,2014-07-01,2014,United States,344590000.0,248899000.0,95691000.0
Québec,Aircraft and other transportation equipment and parts,2014-08-01,2014,United States,653931000.0,223246000.0,430685000.0
Québec,Aircraft and other transportation equipment and parts,2014-09-01,2014,United States,749231000.0,220807000.0,528424000.0
Québec,Aircraft and other transportation equipment and parts,2014-10-01,2014,United States,756577000.0,188060000.0,568517000.0
Québec,Aircraft and other transportation equipment and parts,2014-11-01,2014,United States,458665000.0,202171000.0,256494000.0
Québec,Aircraft and other transportation equipment and parts,2014-12-01,2014,United States,934918000.0,202306000.0,732612000.0
Québec,Aircraft and other transportation equipment and parts,2015-01-01,2015,United States,670052000.0,254050000.0,416002000.0
Québec,Aircraft and other transportation equipment and parts,2015-02-01,2015,United States,551037000.0,201348000.0,349689000.0
Québec,Aircraft and other transportation equipment and parts,2015-03-01,2015,United States,650486000.0,237171000.0,413315000.0
Québec,Aircraft and other transportation equipment and parts,2015-04-01,2015,United States,457120000.0,227361000.0,229759000.0
Québec,Aircraft and other transportation equipment and parts,2015-05-01,2015,United States,658769000.0,269116000.0,389653000.0
Québec,Aircraft and other transportation equipment and parts,2015-06-01,2015,United States,803586000.0,252829000.0,550757000.0
Québec,Aircraft and other transportation equipment and parts,2015-07-01,2015,United States,714469000.0,173074000.0,541395000.0
Québec,Aircraft and other transportation equipment and parts,2015-08-01,2015,United States,599550000.0,267246000.0,332304000.0
Québec,Aircraft and other transportation equipment and parts,2015-09-01,2015,United States,874289000.0,238887000.0,635402000.0
Québec,Aircraft and other transportation equipment and parts,2015-10-01,2015,United States,541736000.0,211770000.0,329966000.0
Québec,Aircraft and other transportation equipment and parts,2015-11-01,2015,United States,483795000.0,214720000.0,269075000.0
Québec,Aircraft and other transportation equipment and parts,2015-12-01,2015,United States,1536745000.0,274665000.0,1262080000.0
Québec,Aircraft and other transportation equipment and parts,2016-01-01,2016,United States,345104000.0,198829000.0,146275000.0
Québec,Aircraft and other transportation equipment and parts,2016-02-01,2016,United States,490648000.0,287789000.0,202859000.0
Québec,Aircraft and other transportation equipment and parts,2016-03-01,2016,United States,724752000.0,236726000.0,488026000.0
Québec,Aircraft and other transportation equipment and parts,2016-04-01,2016,United States,360067000.0,388988000.0,-28921000.0
Québec,Aircraft and other transportation equipment and parts,2016-05-01,2016,United States,563349000.0,388655000.0,174694000.0
Québec,Aircraft and other transportation equipment and parts,2016-06-01,2016,United States,734259000.0,232578000.0,501681000.0
Québec,Aircraft and other transportation equipment and parts,2016-07-01,2016,United States,560934000.0,158079000.0,402855000.0
