TRADE_PARTNER,YEAR_MONTH,YEAR,PROVINCE,SECTOR,EXPORT,IMPORT,NET_TRADE
United States,2022-12-01,2022,Québec,Special transactions trade,66959000.0,227608000.0,-160649000.0
United States,2022-12-01,2022,Saskatchewan,Aircraft and transportation,211000.0,47853000.0,-47642000.0
United States,2022-12-01,2022,Saskatchewan,Basic products,13874000.0,169636000.0,-155762000.0
United States,2022-12-01,2022,Saskatchewan,Consumer goods,13377000.0,55202000.0,-41825000.0
United States,2022-12-01,2022,Saskatchewan,Electronics related parts,6153000.0,45461000.0,-39308000.0
United States,2022-12-01,2022,Saskatchewan,Energy products,944431000.0,10831000.0,933600000.0
United States,2022-12-01,2022,Saskatchewan,Farm and fishing products,522640000.0,49959000.0,472681000.0
United States,2022-12-01,2022,Saskatchewan,Forestry products,27363000.0,30651000.0,-3288000.0
United States,2022-12-01,2022,Saskatchewan,Industrial machinery parts,70998000.0,328635000.0,-257637000.0
United States,2022-12-01,2022,Saskatchewan,Metal products,17782000.0,46518000.0,-28736000.0
United States,2022-12-01,2022,Saskatchewan,Metal ores,451899000.0,3534000.0,448365000.0
United States,2022-12-01,2022,Saskatchewan,Motor vehicles and parts,12220000.0,96278000.0,-84058000.0
United States,2022-12-01,2022,Saskatchewan,Special transactions trade,7197000.0,1113000.0,6084000.0
United States,2022-12-01,2022,Yukon,Aircraft and transportation,0.0,17000.0,-17000.0
United States,2022-12-01,2022,Yukon,Basic products,0.0,0.0,0.0
United States,2022-12-01,2022,Yukon,Consumer goods,1000.0,0.0,1000.0
United States,2022-12-01,2022,Yukon,Electronics related parts,0.0,71000.0,-71000.0
United States,2022-12-01,2022,Yukon,Energy products,0.0,354000.0,-354000.0
United States,2022-12-01,2022,Yukon,Farm and fishing products,22000.0,0.0,22000.0
United States,2022-12-01,2022,Yukon,Forestry products,37000.0,0.0,37000.0
United States,2022-12-01,2022,Yukon,Industrial machinery parts,0.0,908000.0,-908000.0
United States,2022-12-01,2022,Yukon,Metal products,2208000.0,0.0,2208000.0
United States,2022-12-01,2022,Yukon,Metal ores,0.0,0.0,0.0
United States,2022-12-01,2022,Yukon,Motor vehicles and parts,0.0,7000.0,-7000.0
United States,2022-12-01,2022,Yukon,Special transactions trade,11000.0,0.0,11000.0
United States,2023-01-01,2023,Alberta,Aircraft and transportation,49071000.0,287690000.0,-238619000.0
United States,2023-01-01,2023,Alberta,Basic products,812572000.0,993267000.0,-180695000.0
United States,2023-01-01,2023,Alberta,Consumer goods,395949000.0,132257000.0,263692000.0
United States,2023-01-01,2023,Alberta,Electronics related parts,73507000.0,93582000.0,-20075000.0
United States,2023-01-01,2023,Alberta,Energy products,11847295000.0,166820000.0,11680475000.0
United States,2023-01-01,2023,Alberta,Farm and fishing products,363017000.0,122405000.0,240612000.0
United States,2023-01-01,2023,Alberta,Forestry products,288355000.0,64124000.0,224231000.0
United States,2023-01-01,2023,Alberta,Industrial machinery parts,261511000.0,202270000.0,59241000.0
United States,2023-01-01,2023,Alberta,Metal products,102455000.0,74154000.0,28301000.0
United States,2023-01-01,2023,Alberta,Metal ores,24027000.0,5879000.0,18148000.0
United States,2023-01-01,2023,Alberta,Motor vehicles and parts,36427000.0,121443000.0,-85016000.0
United States,2023-01-01,2023,Alberta,Special transactions trade,34823000.0,3325000.0,31498000.0
United States,2023-01-01,2023,British Columbia,Aircraft and transportation,19903000.0,82699000.0,-62796000.0
United States,2023-01-01,2023,British Columbia,Basic products,59862000.0,106627000.0,-46765000.0
United States,2023-01-01,2023,British Columbia,Consumer goods,286700000.0,343848000.0,-57148000.0
United States,2023-01-01,2023,British Columbia,Electronics related parts,149182000.0,116266000.0,32916000.0
United States,2023-01-01,2023,British Columbia,Energy products,1414667000.0,257873000.0,1156794000.0
United States,2023-01-01,2023,British Columbia,Farm and fishing products,96756000.0,185170000.0,-88414000.0
United States,2023-01-01,2023,British Columbia,Forestry products,572620000.0,226646000.0,345974000.0
United States,2023-01-01,2023,British Columbia,Industrial machinery parts,152909000.0,264787000.0,-111878000.0
United States,2023-01-01,2023,British Columbia,Metal products,221430000.0,115520000.0,105910000.0
United States,2023-01-01,2023,British Columbia,Metal ores,13471000.0,34768000.0,-21297000.0
United States,2023-01-01,2023,British Columbia,Motor vehicles and parts,41998000.0,211936000.0,-169938000.0
United States,2023-01-01,2023,British Columbia,Special transactions trade,23438000.0,15861000.0,7577000.0
United States,2023-01-01,2023,Manitoba,Aircraft and transportation,37622000.0,129942000.0,-92320000.0
United States,2023-01-01,2023,Manitoba,Basic products,85801000.0,399736000.0,-313935000.0
United States,2023-01-01,2023,Manitoba,Consumer goods,314663000.0,196445000.0,118218000.0
United States,2023-01-01,2023,Manitoba,Electronics related parts,24937000.0,108414000.0,-83477000.0
United States,2023-01-01,2023,Manitoba,Energy products,121606000.0,20974000.0,100632000.0
United States,2023-01-01,2023,Manitoba,Farm and fishing products,285774000.0,100808000.0,184966000.0
United States,2023-01-01,2023,Manitoba,Forestry products,73795000.0,108457000.0,-34662000.0
United States,2023-01-01,2023,Manitoba,Industrial machinery parts,174625000.0,417485000.0,-242860000.0
United States,2023-01-01,2023,Manitoba,Metal products,35932000.0,93762000.0,-57830000.0
United States,2023-01-01,2023,Manitoba,Metal ores,10820000.0,36660000.0,-25840000.0
United States,2023-01-01,2023,Manitoba,Motor vehicles and parts,87071000.0,163412000.0,-76341000.0
United States,2023-01-01,2023,Manitoba,Special transactions trade,20734000.0,4543000.0,16191000.0
United States,2023-01-01,2023,New Brunswick,Aircraft and transportation,5143000.0,8890000.0,-3747000.0
United States,2023-01-01,2023,New Brunswick,Basic products,519129000.0,41712000.0,477417000.0
United States,2023-01-01,2023,New Brunswick,Consumer goods,79423000.0,35657000.0,43766000.0
United States,2023-01-01,2023,New Brunswick,Electronics related parts,4484000.0,11696000.0,-7212000.0
United States,2023-01-01,2023,New Brunswick,Energy products,644794000.0,645053000.0,-259000.0
United States,2023-01-01,2023,New Brunswick,Farm and fishing products,80050000.0,25095000.0,54955000.0
United States,2023-01-01,2023,New Brunswick,Forestry products,153123000.0,35926000.0,117197000.0
United States,2023-01-01,2023,New Brunswick,Industrial machinery parts,16690000.0,31245000.0,-14555000.0
United States,2023-01-01,2023,New Brunswick,Metal products,5357000.0,18153000.0,-12796000.0
United States,2023-01-01,2023,New Brunswick,Metal ores,6865000.0,225000.0,6640000.0
United States,2023-01-01,2023,New Brunswick,Motor vehicles and parts,3949000.0,18544000.0,-14595000.0
United States,2023-01-01,2023,New Brunswick,Special transactions trade,5620000.0,1176000.0,4444000.0
United States,2023-01-01,2023,Newfoundland and Labrador,Aircraft and transportation,561000.0,69000.0,492000.0
United States,2023-01-01,2023,Newfoundland and Labrador,Basic products,20000.0,7000.0,13000.0
United States,2023-01-01,2023,Newfoundland and Labrador,Consumer goods,7454000.0,15000.0,7439000.0
United States,2023-01-01,2023,Newfoundland and Labrador,Electronics related parts,939000.0,16000.0,923000.0
United States,2023-01-01,2023,Newfoundland and Labrador,Energy products,419480000.0,55580000.0,363900000.0
United States,2023-01-01,2023,Newfoundland and Labrador,Farm and fishing products,28539000.0,0.0,28539000.0
United States,2023-01-01,2023,Newfoundland and Labrador,Forestry products,5443000.0,2000.0,5441000.0
United States,2023-01-01,2023,Newfoundland and Labrador,Industrial machinery parts,47000.0,334000.0,-287000.0
United States,2023-01-01,2023,Newfoundland and Labrador,Metal products,36797000.0,0.0,36797000.0
United States,2023-01-01,2023,Newfoundland and Labrador,Metal ores,1458000.0,0.0,1458000.0
United States,2023-01-01,2023,Newfoundland and Labrador,Motor vehicles and parts,7000.0,11000.0,-4000.0
United States,2023-01-01,2023,Newfoundland and Labrador,Special transactions trade,3573000.0,932000.0,2641000.0
United States,2023-01-01,2023,Northwest Territories,Aircraft and transportation,0.0,0.0,0.0
United States,2023-01-01,2023,Northwest Territories,Basic products,0.0,0.0,0.0
United States,2023-01-01,2023,Northwest Territories,Consumer goods,3000.0,0.0,3000.0
United States,2023-01-01,2023,Northwest Territories,Electronics related parts,0.0,0.0,0.0
United States,2023-01-01,2023,Northwest Territories,Energy products,0.0,0.0,0.0
United States,2023-01-01,2023,Northwest Territories,Farm and fishing products,0.0,0.0,0.0
United States,2023-01-01,2023,Northwest Territories,Forestry products,0.0,0.0,0.0
United States,2023-01-01,2023,Northwest Territories,Industrial machinery parts,4000.0,0.0,4000.0
United States,2023-01-01,2023,Northwest Territories,Metal products,0.0,0.0,0.0
United States,2023-01-01,2023,Northwest Territories,Metal ores,0.0,0.0,0.0
United States,2023-01-01,2023,Northwest Territories,Motor vehicles and parts,0.0,0.0,0.0
United States,2023-01-01,2023,Northwest Territories,Special transactions trade,4000.0,0.0,4000.0
United States,2023-01-01,2023,Nova Scotia,Aircraft and transportation,5383000.0,1879000.0,3504000.0
United States,2023-01-01,2023,Nova Scotia,Basic products,15378000.0,2000.0,15376000.0
United States,2023-01-01,2023,Nova Scotia,Consumer goods,54913000.0,4682000.0,50231000.0
United States,2023-01-01,2023,Nova Scotia,Electronics related parts,8930000.0,614000.0,8316000.0
United States,2023-01-01,2023,Nova Scotia,Energy products,17000.0,19551000.0,-19534000.0
United States,2023-01-01,2023,Nova Scotia,Farm and fishing products,85302000.0,245000.0,85057000.0
United States,2023-01-01,2023,Nova Scotia,Forestry products,41549000.0,80000.0,41469000.0
United States,2023-01-01,2023,Nova Scotia,Industrial machinery parts,12045000.0,3278000.0,8767000.0
United States,2023-01-01,2023,Nova Scotia,Metal products,7897000.0,91000.0,7806000.0
United States,2023-01-01,2023,Nova Scotia,Metal ores,9082000.0,19000.0,9063000.0
United States,2023-01-01,2023,Nova Scotia,Motor vehicles and parts,96763000.0,294000.0,96469000.0
United States,2023-01-01,2023,Nova Scotia,Special transactions trade,4617000.0,56000.0,4561000.0
United States,2023-01-01,2023,Nunavut,Aircraft and transportation,0.0,0.0,0.0
United States,2023-01-01,2023,Nunavut,Basic products,0.0,0.0,0.0
United States,2023-01-01,2023,Nunavut,Consumer goods,0.0,0.0,0.0
United States,2023-01-01,2023,Nunavut,Electronics related parts,0.0,0.0,0.0
United States,2023-01-01,2023,Nunavut,Energy products,0.0,0.0,0.0
United States,2023-01-01,2023,Nunavut,Farm and fishing products,0.0,0.0,0.0
United States,2023-01-01,2023,Nunavut,Forestry products,0.0,0.0,0.0
United States,2023-01-01,2023,Nunavut,Industrial machinery parts,0.0,0.0,0.0
United States,2023-01-01,2023,Nunavut,Metal products,0.0,0.0,0.0
United States,2023-01-01,2023,Nunavut,Metal ores,0.0,0.0,0.0
United States,2023-01-01,2023,Nunavut,Motor vehicles and parts,0.0,0.0,0.0
United States,2023-01-01,2023,Nunavut,Special transactions trade,4000.0,0.0,4000.0
United States,2023-01-01,2023,Ontario,Aircraft and transportation,195955000.0,258351000.0,-62396000.0
United States,2023-01-01,2023,Ontario,Basic products,1229209000.0,1660966000.0,-431757000.0
United States,2023-01-01,2023,Ontario,Consumer goods,2954562000.0,2979107000.0,-24545000.0
United States,2023-01-01,2023,Ontario,Electronics related parts,694817000.0,1194082000.0,-499265000.0
United States,2023-01-01,2023,Ontario,Energy products,307285000.0,1025376000.0,-718091000.0
United States,2023-01-01,2023,Ontario,Farm and fishing products,435896000.0,593316000.0,-157420000.0
United States,2023-01-01,2023,Ontario,Forestry products,910743000.0,1166446000.0,-255703000.0
United States,2023-01-01,2023,Ontario,Industrial machinery parts,1374156000.0,1672934000.0,-298778000.0
United States,2023-01-01,2023,Ontario,Metal products,2095617000.0,1922207000.0,173410000.0
United States,2023-01-01,2023,Ontario,Metal ores,25454000.0,328550000.0,-303096000.0
United States,2023-01-01,2023,Ontario,Motor vehicles and parts,5464908000.0,5088855000.0,376053000.0
United States,2023-01-01,2023,Ontario,Special transactions trade,218369000.0,506250000.0,-287881000.0
United States,2023-01-01,2023,Prince Edward Island,Aircraft and transportation,9893000.0,0.0,9893000.0
United States,2023-01-01,2023,Prince Edward Island,Basic products,987000.0,73000.0,914000.0
United States,2023-01-01,2023,Prince Edward Island,Consumer goods,75575000.0,122000.0,75453000.0
United States,2023-01-01,2023,Prince Edward Island,Electronics related parts,361000.0,1000.0,360000.0
United States,2023-01-01,2023,Prince Edward Island,Energy products,0.0,0.0,0.0
United States,2023-01-01,2023,Prince Edward Island,Farm and fishing products,30924000.0,0.0,30924000.0
United States,2023-01-01,2023,Prince Edward Island,Forestry products,3385000.0,307000.0,3078000.0
United States,2023-01-01,2023,Prince Edward Island,Industrial machinery parts,3946000.0,391000.0,3555000.0
United States,2023-01-01,2023,Prince Edward Island,Metal products,239000.0,0.0,239000.0
United States,2023-01-01,2023,Prince Edward Island,Metal ores,123000.0,0.0,123000.0
United States,2023-01-01,2023,Prince Edward Island,Motor vehicles and parts,2172000.0,0.0,2172000.0
United States,2023-01-01,2023,Prince Edward Island,Special transactions trade,9646000.0,0.0,9646000.0
United States,2023-01-01,2023,Québec,Aircraft and transportation,463825000.0,348541000.0,115284000.0
United States,2023-01-01,2023,Québec,Basic products,471693000.0,179833000.0,291860000.0
United States,2023-01-01,2023,Québec,Consumer goods,1024713000.0,219881000.0,804832000.0
United States,2023-01-01,2023,Québec,Electronics related parts,291155000.0,224113000.0,67042000.0
United States,2023-01-01,2023,Québec,Energy products,687082000.0,651059000.0,36023000.0
United States,2023-01-01,2023,Québec,Farm and fishing products,161657000.0,44610000.0,117047000.0
United States,2023-01-01,2023,Québec,Forestry products,973815000.0,178385000.0,795430000.0
United States,2023-01-01,2023,Québec,Industrial machinery parts,468015000.0,179574000.0,288441000.0
United States,2023-01-01,2023,Québec,Metal products,1628687000.0,155985000.0,1472702000.0
United States,2023-01-01,2023,Québec,Metal ores,44223000.0,2599000.0,41624000.0
United States,2023-01-01,2023,Québec,Motor vehicles and parts,317994000.0,266933000.0,51061000.0
United States,2023-01-01,2023,Québec,Special transactions trade,67649000.0,11937000.0,55712000.0
United States,2023-01-01,2023,Saskatchewan,Aircraft and transportation,462000.0,23349000.0,-22887000.0
United States,2023-01-01,2023,Saskatchewan,Basic products,21034000.0,185850000.0,-164816000.0
United States,2023-01-01,2023,Saskatchewan,Consumer goods,15325000.0,63968000.0,-48643000.0
United States,2023-01-01,2023,Saskatchewan,Electronics related parts,12076000.0,47482000.0,-35406000.0
United States,2023-01-01,2023,Saskatchewan,Energy products,1022198000.0,17063000.0,1005135000.0
United States,2023-01-01,2023,Saskatchewan,Farm and fishing products,626686000.0,55382000.0,571304000.0
United States,2023-01-01,2023,Saskatchewan,Forestry products,31354000.0,35214000.0,-3860000.0
United States,2023-01-01,2023,Saskatchewan,Industrial machinery parts,109288000.0,390510000.0,-281222000.0
United States,2023-01-01,2023,Saskatchewan,Metal products,27540000.0,53943000.0,-26403000.0
United States,2023-01-01,2023,Saskatchewan,Metal ores,534917000.0,4231000.0,530686000.0
United States,2023-01-01,2023,Saskatchewan,Motor vehicles and parts,15871000.0,127950000.0,-112079000.0
United States,2023-01-01,2023,Saskatchewan,Special transactions trade,6949000.0,2305000.0,4644000.0
United States,2023-01-01,2023,Yukon,Aircraft and transportation,0.0,373000.0,-373000.0
United States,2023-01-01,2023,Yukon,Basic products,0.0,1000.0,-1000.0
United States,2023-01-01,2023,Yukon,Consumer goods,25000.0,2000.0,23000.0
United States,2023-01-01,2023,Yukon,Electronics related parts,0.0,7000.0,-7000.0
United States,2023-01-01,2023,Yukon,Energy products,0.0,730000.0,-730000.0
United States,2023-01-01,2023,Yukon,Farm and fishing products,5000.0,0.0,5000.0
United States,2023-01-01,2023,Yukon,Forestry products,0.0,46000.0,-46000.0
United States,2023-01-01,2023,Yukon,Industrial machinery parts,0.0,272000.0,-272000.0
United States,2023-01-01,2023,Yukon,Metal products,0.0,11000.0,-11000.0
United States,2023-01-01,2023,Yukon,Metal ores,0.0,0.0,0.0
United States,2023-01-01,2023,Yukon,Motor vehicles and parts,0.0,64000.0,-64000.0
United States,2023-01-01,2023,Yukon,Special transactions trade,2000.0,0.0,2000.0
United States,2023-02-01,2023,Alberta,Aircraft and transportation,72796000.0,35997000.0,36799000.0
United States,2023-02-01,2023,Alberta,Basic products,809896000.0,976687000.0,-166791000.0
United States,2023-02-01,2023,Alberta,Consumer goods,364451000.0,164082000.0,200369000.0
United States,2023-02-01,2023,Alberta,Electronics related parts,69243000.0,96819000.0,-27576000.0
United States,2023-02-01,2023,Alberta,Energy products,9792206000.0,115512000.0,9676694000.0
United States,2023-02-01,2023,Alberta,Farm and fishing products,344049000.0,121603000.0,222446000.0
United States,2023-02-01,2023,Alberta,Forestry products,244099000.0,60085000.0,184014000.0
United States,2023-02-01,2023,Alberta,Industrial machinery parts,279603000.0,180449000.0,99154000.0
United States,2023-02-01,2023,Alberta,Metal products,83289000.0,58949000.0,24340000.0
United States,2023-02-01,2023,Alberta,Metal ores,25175000.0,7438000.0,17737000.0
United States,2023-02-01,2023,Alberta,Motor vehicles and parts,33751000.0,135201000.0,-101450000.0
United States,2023-02-01,2023,Alberta,Special transactions trade,29584000.0,12801000.0,16783000.0
United States,2023-02-01,2023,British Columbia,Aircraft and transportation,20355000.0,71995000.0,-51640000.0
United States,2023-02-01,2023,British Columbia,Basic products,60324000.0,112130000.0,-51806000.0
United States,2023-02-01,2023,British Columbia,Consumer goods,264160000.0,317552000.0,-53392000.0
United States,2023-02-01,2023,British Columbia,Electronics related parts,143554000.0,107311000.0,36243000.0
United States,2023-02-01,2023,British Columbia,Energy products,858079000.0,438889000.0,419190000.0
United States,2023-02-01,2023,British Columbia,Farm and fishing products,77791000.0,161931000.0,-84140000.0
United States,2023-02-01,2023,British Columbia,Forestry products,559609000.0,224414000.0,335195000.0
United States,2023-02-01,2023,British Columbia,Industrial machinery parts,149019000.0,220755000.0,-71736000.0
United States,2023-02-01,2023,British Columbia,Metal products,239555000.0,145769000.0,93786000.0
United States,2023-02-01,2023,British Columbia,Metal ores,10709000.0,65113000.0,-54404000.0
United States,2023-02-01,2023,British Columbia,Motor vehicles and parts,43146000.0,243794000.0,-200648000.0
United States,2023-02-01,2023,British Columbia,Special transactions trade,21427000.0,25010000.0,-3583000.0
United States,2023-02-01,2023,Manitoba,Aircraft and transportation,39838000.0,124871000.0,-85033000.0
United States,2023-02-01,2023,Manitoba,Basic products,79718000.0,349909000.0,-270191000.0
United States,2023-02-01,2023,Manitoba,Consumer goods,332300000.0,192988000.0,139312000.0
United States,2023-02-01,2023,Manitoba,Electronics related parts,23355000.0,143739000.0,-120384000.0
United States,2023-02-01,2023,Manitoba,Energy products,101808000.0,15141000.0,86667000.0
United States,2023-02-01,2023,Manitoba,Farm and fishing products,266147000.0,89787000.0,176360000.0
United States,2023-02-01,2023,Manitoba,Forestry products,61529000.0,105070000.0,-43541000.0
United States,2023-02-01,2023,Manitoba,Industrial machinery parts,157347000.0,415477000.0,-258130000.0
United States,2023-02-01,2023,Manitoba,Metal products,30385000.0,108989000.0,-78604000.0
United States,2023-02-01,2023,Manitoba,Metal ores,9223000.0,36289000.0,-27066000.0
United States,2023-02-01,2023,Manitoba,Motor vehicles and parts,76659000.0,180442000.0,-103783000.0
United States,2023-02-01,2023,Manitoba,Special transactions trade,31415000.0,15416000.0,15999000.0
United States,2023-02-01,2023,New Brunswick,Aircraft and transportation,5754000.0,77230000.0,-71476000.0
United States,2023-02-01,2023,New Brunswick,Basic products,403830000.0,37843000.0,365987000.0
United States,2023-02-01,2023,New Brunswick,Consumer goods,70741000.0,26127000.0,44614000.0
United States,2023-02-01,2023,New Brunswick,Electronics related parts,4964000.0,11763000.0,-6799000.0
United States,2023-02-01,2023,New Brunswick,Energy products,547895000.0,523671000.0,24224000.0
United States,2023-02-01,2023,New Brunswick,Farm and fishing products,63826000.0,16106000.0,47720000.0
United States,2023-02-01,2023,New Brunswick,Forestry products,140987000.0,40460000.0,100527000.0
United States,2023-02-01,2023,New Brunswick,Industrial machinery parts,20852000.0,24241000.0,-3389000.0
United States,2023-02-01,2023,New Brunswick,Metal products,6982000.0,23424000.0,-16442000.0
United States,2023-02-01,2023,New Brunswick,Metal ores,6989000.0,221000.0,6768000.0
United States,2023-02-01,2023,New Brunswick,Motor vehicles and parts,3827000.0,21490000.0,-17663000.0
United States,2023-02-01,2023,New Brunswick,Special transactions trade,4764000.0,1947000.0,2817000.0
United States,2023-02-01,2023,Newfoundland and Labrador,Aircraft and transportation,433000.0,4788000.0,-4355000.0
United States,2023-02-01,2023,Newfoundland and Labrador,Basic products,82000.0,198000.0,-116000.0
United States,2023-02-01,2023,Newfoundland and Labrador,Consumer goods,5754000.0,12000.0,5742000.0
United States,2023-02-01,2023,Newfoundland and Labrador,Electronics related parts,1266000.0,101000.0,1165000.0
United States,2023-02-01,2023,Newfoundland and Labrador,Energy products,329658000.0,91515000.0,238143000.0
United States,2023-02-01,2023,Newfoundland and Labrador,Farm and fishing products,16674000.0,2000.0,16672000.0
United States,2023-02-01,2023,Newfoundland and Labrador,Forestry products,3932000.0,6000.0,3926000.0
United States,2023-02-01,2023,Newfoundland and Labrador,Industrial machinery parts,188000.0,137000.0,51000.0
United States,2023-02-01,2023,Newfoundland and Labrador,Metal products,29418000.0,5000.0,29413000.0
United States,2023-02-01,2023,Newfoundland and Labrador,Metal ores,4000.0,0.0,4000.0
United States,2023-02-01,2023,Newfoundland and Labrador,Motor vehicles and parts,10000.0,1000.0,9000.0
United States,2023-02-01,2023,Newfoundland and Labrador,Special transactions trade,2686000.0,978000.0,1708000.0
United States,2023-02-01,2023,Northwest Territories,Aircraft and transportation,0.0,0.0,0.0
United States,2023-02-01,2023,Northwest Territories,Basic products,0.0,0.0,0.0
United States,2023-02-01,2023,Northwest Territories,Consumer goods,87000.0,0.0,87000.0
United States,2023-02-01,2023,Northwest Territories,Electronics related parts,0.0,0.0,0.0
United States,2023-02-01,2023,Northwest Territories,Energy products,0.0,0.0,0.0
United States,2023-02-01,2023,Northwest Territories,Farm and fishing products,0.0,0.0,0.0
United States,2023-02-01,2023,Northwest Territories,Forestry products,0.0,0.0,0.0
United States,2023-02-01,2023,Northwest Territories,Industrial machinery parts,0.0,0.0,0.0
United States,2023-02-01,2023,Northwest Territories,Metal products,82000.0,0.0,82000.0
United States,2023-02-01,2023,Northwest Territories,Metal ores,0.0,0.0,0.0
United States,2023-02-01,2023,Northwest Territories,Motor vehicles and parts,0.0,0.0,0.0
United States,2023-02-01,2023,Northwest Territories,Special transactions trade,2000.0,0.0,2000.0
United States,2023-02-01,2023,Nova Scotia,Aircraft and transportation,1946000.0,1514000.0,432000.0
United States,2023-02-01,2023,Nova Scotia,Basic products,15982000.0,672000.0,15310000.0
United States,2023-02-01,2023,Nova Scotia,Consumer goods,48205000.0,41000.0,48164000.0
United States,2023-02-01,2023,Nova Scotia,Electronics related parts,12249000.0,533000.0,11716000.0
United States,2023-02-01,2023,Nova Scotia,Energy products,59000.0,51427000.0,-51368000.0
United States,2023-02-01,2023,Nova Scotia,Farm and fishing products,75167000.0,237000.0,74930000.0
United States,2023-02-01,2023,Nova Scotia,Forestry products,43924000.0,36000.0,43888000.0
United States,2023-02-01,2023,Nova Scotia,Industrial machinery parts,9175000.0,8092000.0,1083000.0
United States,2023-02-01,2023,Nova Scotia,Metal products,8362000.0,1456000.0,6906000.0
United States,2023-02-01,2023,Nova Scotia,Metal ores,11305000.0,14000.0,11291000.0
United States,2023-02-01,2023,Nova Scotia,Motor vehicles and parts,100380000.0,108000.0,100272000.0
United States,2023-02-01,2023,Nova Scotia,Special transactions trade,4212000.0,84000.0,4128000.0
United States,2023-02-01,2023,Nunavut,Aircraft and transportation,0.0,2000.0,-2000.0
United States,2023-02-01,2023,Nunavut,Basic products,0.0,0.0,0.0
United States,2023-02-01,2023,Nunavut,Consumer goods,34000.0,0.0,34000.0
United States,2023-02-01,2023,Nunavut,Electronics related parts,0.0,2000.0,-2000.0
United States,2023-02-01,2023,Nunavut,Energy products,0.0,0.0,0.0
United States,2023-02-01,2023,Nunavut,Farm and fishing products,0.0,0.0,0.0
United States,2023-02-01,2023,Nunavut,Forestry products,0.0,0.0,0.0
United States,2023-02-01,2023,Nunavut,Industrial machinery parts,0.0,1000.0,-1000.0
United States,2023-02-01,2023,Nunavut,Metal products,0.0,0.0,0.0
United States,2023-02-01,2023,Nunavut,Metal ores,0.0,0.0,0.0
United States,2023-02-01,2023,Nunavut,Motor vehicles and parts,0.0,0.0,0.0
United States,2023-02-01,2023,Nunavut,Special transactions trade,2000.0,0.0,2000.0
United States,2023-02-01,2023,Ontario,Aircraft and transportation,167075000.0,348685000.0,-181610000.0
United States,2023-02-01,2023,Ontario,Basic products,1154431000.0,1696530000.0,-542099000.0
United States,2023-02-01,2023,Ontario,Consumer goods,2475234000.0,2926048000.0,-450814000.0
United States,2023-02-01,2023,Ontario,Electronics related parts,697490000.0,1206419000.0,-508929000.0
United States,2023-02-01,2023,Ontario,Energy products,228413000.0,831873000.0,-603460000.0
United States,2023-02-01,2023,Ontario,Farm and fishing products,420423000.0,578500000.0,-158077000.0
United States,2023-02-01,2023,Ontario,Forestry products,873500000.0,1134959000.0,-261459000.0
United States,2023-02-01,2023,Ontario,Industrial machinery parts,1359594000.0,1730629000.0,-371035000.0
United States,2023-02-01,2023,Ontario,Metal products,1897723000.0,1706891000.0,190832000.0
United States,2023-02-01,2023,Ontario,Metal ores,22992000.0,216185000.0,-193193000.0
United States,2023-02-01,2023,Ontario,Motor vehicles and parts,5119135000.0,4973339000.0,145796000.0
United States,2023-02-01,2023,Ontario,Special transactions trade,226832000.0,901887000.0,-675055000.0
United States,2023-02-01,2023,Prince Edward Island,Aircraft and transportation,7833000.0,0.0,7833000.0
United States,2023-02-01,2023,Prince Edward Island,Basic products,868000.0,118000.0,750000.0
United States,2023-02-01,2023,Prince Edward Island,Consumer goods,60734000.0,257000.0,60477000.0
United States,2023-02-01,2023,Prince Edward Island,Electronics related parts,550000.0,9000.0,541000.0
United States,2023-02-01,2023,Prince Edward Island,Energy products,0.0,0.0,0.0
United States,2023-02-01,2023,Prince Edward Island,Farm and fishing products,32904000.0,19000.0,32885000.0
United States,2023-02-01,2023,Prince Edward Island,Forestry products,3553000.0,33000.0,3520000.0
United States,2023-02-01,2023,Prince Edward Island,Industrial machinery parts,1403000.0,325000.0,1078000.0
United States,2023-02-01,2023,Prince Edward Island,Metal products,422000.0,2000.0,420000.0
United States,2023-02-01,2023,Prince Edward Island,Metal ores,94000.0,0.0,94000.0
United States,2023-02-01,2023,Prince Edward Island,Motor vehicles and parts,2049000.0,0.0,2049000.0
United States,2023-02-01,2023,Prince Edward Island,Special transactions trade,9621000.0,1000.0,9620000.0
United States,2023-02-01,2023,Québec,Aircraft and transportation,598639000.0,349670000.0,248969000.0
United States,2023-02-01,2023,Québec,Basic products,448766000.0,161396000.0,287370000.0
United States,2023-02-01,2023,Québec,Consumer goods,1058390000.0,218032000.0,840358000.0
United States,2023-02-01,2023,Québec,Electronics related parts,321943000.0,223554000.0,98389000.0
United States,2023-02-01,2023,Québec,Energy products,598461000.0,554769000.0,43692000.0
United States,2023-02-01,2023,Québec,Farm and fishing products,147937000.0,33964000.0,113973000.0
United States,2023-02-01,2023,Québec,Forestry products,929826000.0,179971000.0,749855000.0
United States,2023-02-01,2023,Québec,Industrial machinery parts,455397000.0,190312000.0,265085000.0
United States,2023-02-01,2023,Québec,Metal products,1362845000.0,203834000.0,1159011000.0
United States,2023-02-01,2023,Québec,Metal ores,85880000.0,3436000.0,82444000.0
United States,2023-02-01,2023,Québec,Motor vehicles and parts,337340000.0,298812000.0,38528000.0
United States,2023-02-01,2023,Québec,Special transactions trade,58914000.0,115509000.0,-56595000.0
United States,2023-02-01,2023,Saskatchewan,Aircraft and transportation,263000.0,20192000.0,-19929000.0
